date,SPY,QQQ,DIA,IWM,EFA,EEM,TLT,GLD,XLF,XLE
2023-11-30,-10.53197118386599,-9.563330522946028,-10.741755754037749,-9.846916114405785,-10.918950445607615,-10.322823250106541,-9.583551752956511,-11.27229631503449,-10.046385712922184,-7.979799764296972
2023-12-01,-10.493770911538503,-9.827847789350159,-10.99274816160056,-7.940862421014512,-10.500302155424668,-10.112576352008064,-9.306694994939104,-9.432001724897457,-10.154375014149553,-8.333178164978142
2023-12-04,-9.853282460926522,-9.860479964757694,-11.77879760324222,-9.92802453829826,-11.022991611053758,-10.552428466521269,-10.371145014578312,-9.173773666140324,-10.16692124997829,-9.320549417868936
2023-12-05,-11.145823846295961,-10.130997298719718,-11.585106656510558,-10.36357695609354,-10.318272630953556,-10.952892198009128,-10.771979615257132,-10.292131036595311,-10.777093752591174,-9.450539676094195
2023-12-06,-10.878824107029603,-10.204807821253485,-10.782286179145313,-8.43781130992255,-10.635787674386185,-11.313274899577896,-9.904423315636812,-11.46181674391691,-9.433929245679844,-8.7365713905147
2023-12-07,-11.24660033583947,-9.962287283389994,-11.765518431908255,-9.781522365529268,-10.046434224903367,-11.315064228284209,-9.788001689243288,-10.634805769020963,-11.321123077016914,-8.807298488503996
2023-12-08,-11.050192377016835,-10.591145177247464,-11.128605790641561,-9.316686735623149,-11.15832703774448,-10.556426335113967,-10.237443482594294,-9.898924121717867,-10.549694539882907,-10.241743757439064
2023-12-11,-11.794954096288905,-10.683035806784067,-11.539285179440315,-10.119634361892295,-12.197442669942287,-11.165888908383087,-10.074705828762887,-10.888217243722092,-10.993273239384424,-10.285733522446929
2023-12-12,-10.855056976255561,-10.196723739331118,-11.039358178641661,-9.466924389198475,-10.930076095492366,-10.404723046367854,-10.543247553272524,-11.98250380050928,-10.331077753453895,-9.786556023764124
2023-12-13,-10.203321379992847,-9.829705305836729,-9.98272693431149,-7.665345794391035,-9.066892169948186,-8.966134763668084,-9.298708022242153,-9.175300308854485,-9.408584180300428,-9.22855147562851
2023-12-14,-10.014936860494464,-9.178734963676131,-10.826498471112062,-8.968635184230267,-10.369674784597759,-10.806161702260011,-9.722163896105918,-10.07298977557922,-10.13487183152624,-9.622934989073029
2023-12-15,-10.624616633912366,-10.649729821237,-11.243339887636353,-8.94976322711247,-10.88824891371039,-10.958803246439297,-10.72833292290957,-10.138024326305795,-10.847685109737291,-9.962606743137577
2023-12-18,-10.833018332693475,-10.638442676202247,-12.39148415256058,-9.929558489372274,-11.178744849130561,-11.188185969770766,-11.404055648782505,-10.780913112387381,-11.578195962435057,-9.374107876797687
2023-12-19,-12.331994061506325,-12.176620109010969,-11.846249062247882,-9.474262575237281,-12.668588852053553,-11.177794708423223,-10.906860818288578,-10.52713842591203,-10.250449013060273,-9.901082110352041
2023-12-20,-9.316945346534343,-9.132776865155599,-9.484046312129006,-8.018964019440826,-9.913177082591833,-9.839688610224256,-9.81257809349238,-11.872106165276232,-9.624519571420562,-8.922256726276334
2023-12-21,-10.251669486744689,-10.136138013721187,-10.44664564068496,-9.812078178458302,-10.975060792198683,-10.921623318590443,-10.272604530146452,-11.507709572582657,-10.340251800986309,-9.743371341005716
2023-12-22,-10.41030112763521,-10.240829524699736,-10.53541301199923,-9.419844206012863,-10.996236601441849,-11.096131696198054,-10.282483931725391,-10.550887721978032,-10.417581626173568,-10.005855191280894
2023-12-26,-11.457376141954482,-11.404761478962673,-11.124992522539442,-9.620016424758312,-11.751480203411155,-11.326002642564706,-12.042349293947165,-10.88926659797523,-10.90701756984954,-10.240546145016168
2023-12-27,-12.212501439862136,-11.743378539070665,-11.62871280157304,-9.880294869124265,-11.841393763138147,-11.758590016924616,-10.334153924652519,-10.434080882903634,-11.317387493571584,-9.754245468901521
2023-12-28,-12.535406826470162,-11.830341283530236,-12.403244448988072,-10.077421652674074,-11.314078074727723,-11.156468289433588,-9.960640135452348,-10.793675164649184,-11.046845639566563,-9.671378933389498
2023-12-29,-10.467858633960262,-10.077390706840765,-10.987485783753064,-9.688183510164787,-10.983519743196691,-10.859426716874816,-9.897734141769707,-11.441827663442577,-10.622274586150393,-10.291835019202965
2024-01-02,-10.712162313546477,-9.429693521171924,-10.938352082268105,-8.977384398868852,-10.853093260308306,-10.540941513991982,-10.743256157736429,-10.773732875001008,-10.60178286934099,-9.247632006413696
2024-01-03,-11.045374589612143,-10.633217044817346,-11.29470951714033,-9.268675842067985,-10.439646769474269,-10.558871271532839,-9.454783722171031,-10.150759983221311,-10.83368881897168,-8.582421007158736
2024-01-04,-10.321585330142373,-10.144162976528305,-10.486666247871131,-10.073272571755984,-10.588385551883679,-11.074404258251704,-11.054788274406665,-11.102844851871172,-9.94349607394737,-8.504457328806687
2024-01-05,-10.22329853109241,-9.787525308996285,-10.325530057428233,-8.94470381671629,-9.62235799133714,-10.265799570981478,-9.086947149178219,-9.648299010057473,-10.038860617318605,-9.624851732757204
2024-01-08,-10.504466649385545,-9.831655255655061,-10.136100167474199,-8.664087377562858,-10.903881857680904,-10.592446814903091,-9.969467240767056,-10.324092794730323,-9.778189128866984,-8.529054761300781
2024-01-09,-10.740662277293344,-10.1026314766149,-11.347972779886208,-9.4938049662997,-11.785788093009312,-11.566602826313133,-10.930362272697234,-11.57197837752408,-11.6546514815706,-9.229225902065966
2024-01-10,-10.900624920216924,-10.051077498859671,-11.37966705573752,-9.586699647616737,-11.59604597055484,-11.795883118708373,-10.704168046577628,-10.97453478623643,-10.736554829971551,-9.458545811437777
2024-01-11,-9.519190484643103,-8.837432566025338,-9.865399017055559,-8.807818583009103,-9.425171969322594,-9.91489591379598,-9.797966136115276,-9.789384311319075,-9.621197989665088,-10.096096944612325
2024-01-12,-10.69384651687875,-10.51949981066554,-10.204670448813047,-8.569945405330227,-10.56717592426505,-10.439655630893148,-9.89157970822378,-10.098225507726353,-9.34463254989931,-9.287540627767083
2024-01-16,-10.491981438747493,-9.871313154970188,-10.155589384226133,-8.972464385373126,-10.626433958087816,-10.745019132788718,-9.668901937270594,-10.598095275669,-10.517443389093216,-9.21595582299985
2024-01-17,-10.881246792074403,-9.66084242937186,-10.905780387546777,-9.697327476260151,-10.666093928794037,-11.70299791285157,-10.146106188108352,-10.354524061427092,-9.982437967222642,-9.217304227992404
2024-01-18,-10.19799450601981,-10.038368374245895,-10.175101981889311,-9.014567088476612,-10.996082143372464,-11.191238447164363,-10.005468857424418,-12.01648121289066,-9.737857297092786,-9.183837948706117
2024-01-19,-10.01372868376059,-9.891751332513184,-9.668274456361189,-8.701091566176594,-10.460072273972585,-9.83328236729167,-10.119033539541428,-11.586747155719221,-9.404163816794629,-10.731568075672957
2024-01-22,-11.314910457606876,-10.405210784693903,-11.215928587262573,-10.133610410751427,-11.451688522538563,-11.017038909766205,-10.585464970531417,-11.347115338675678,-10.56072432574377,-9.287046724039387
2024-01-23,-11.587348253157185,-10.592310547249554,-11.338847977007191,-9.045387818053994,-11.39900103971727,-11.331075075095802,-10.933075185328962,-11.736186639049457,-11.443608973253715,-9.403720467080218
2024-01-24,-10.709175749741096,-9.896084637302303,-11.259274799088018,-9.401168254255603,-11.496455432736226,-11.008406031824116,-9.740060238893347,-10.877388164482106,-10.845357225233016,-9.579851429104217
2024-01-25,-10.948230916068287,-9.691117531313564,-10.876075501348346,-8.990979111483556,-11.152462137422392,-10.646521533387132,-10.654323512551827,-10.847261855678342,-10.55153144038232,-8.858052457185526
2024-01-26,-11.181270445781104,-10.592365333369624,-11.242424771728636,-9.522565793023814,-12.149200291455074,-11.226115447883078,-10.89931907271809,-12.258092629730559,-10.748573275794863,-9.174178999493241
2024-01-29,-10.957213800986322,-10.41780439855782,-11.168435396195957,-8.90623578346988,-10.73958581799615,-10.43954977963879,-9.946449225531243,-10.564396688570296,-10.46294761336906,-9.548872332548559
2024-01-30,-12.29888406642373,-10.675256055984633,-11.232963540707859,-10.173948112367567,-11.271539461463416,-11.47949207981963,-9.653577496194384,-10.26268108366468,-10.289016163294963,-8.893625274322984
2024-01-31,-10.483186252417433,-9.542662659417239,-10.433397732767377,-8.060536193987415,-9.635765510039592,-9.565356429252034,-10.219182843374407,-9.616901235905562,-8.99363348110058,-9.339330793983269
2024-02-01,-10.47419539458701,-10.17353378641829,-10.657092435604794,-8.40661002991278,-10.523677326826405,-11.105421025331685,-9.348873702528333,-9.533093437479463,-9.072445571551178,-8.590712359454319
2024-02-02,-9.744687247725144,-9.262823623612542,-9.8270238027165,-9.074953891025187,-11.21349585035582,-10.901682941390673,-10.00656855792437,-11.374338443340255,-9.74434199003187,-9.078037835734028
2024-02-05,-10.30664171370593,-9.765644721495251,-10.242690184055862,-8.996935757928311,-10.413285242946447,-10.544097485940101,-10.491086784731895,-11.284752981838972,-10.381953406476516,-8.896435428578549
2024-02-06,-11.487517596325809,-9.725379647079983,-11.691574437122574,-9.656614020740092,-11.472057244611744,-10.558884488789392,-10.77645103811281,-11.221641691551516,-11.119469662662961,-9.24749861073221
2024-02-07,-11.092482659056108,-10.335181797659411,-11.450966287658478,-9.859264255706345,-11.842449602074618,-11.455721332840493,-10.483855994758224,-10.967743477384078,-9.908340231737675,-9.34914574286057
2024-02-08,-12.389087404917968,-11.391883828321554,-11.075778866443313,-9.23354458463899,-11.873969177713182,-11.308951667209943,-10.657002307272473,-12.168663955138951,-10.036184065145454,-9.672110203916828
2024-02-09,-11.38537884328206,-10.160708425107522,-11.552136443278204,-9.645713395175058,-11.060357328388312,-10.001819795938314,-11.939226888917378,-12.087409034479759,-10.902452724955628,-8.867705414605277
2024-02-12,-10.76900413022882,-9.95244358844384,-10.699784432287506,-9.455483781202117,-11.221441557458954,-9.822228563090107,-10.675582901868717,-11.61981289546307,-9.811706019491378,-10.355472460998689
2024-02-13,-9.396878097940517,-9.285540814255068,-9.686671702043045,-8.304282442356223,-10.238550380659586,-9.283524818660027,-10.860105344985646,-11.671013499470412,-9.021221790857458,-8.652256963818928
2024-02-14,-10.145502382143407,-9.840925346548932,-10.784885272681107,-8.866776239086594,-11.756363099648778,-11.383267714921695,-10.520318529854755,-10.950444201747587,-10.457080098387227,-9.105009216493366
2024-02-15,-11.352515463617372,-10.266164874442747,-11.066222970987987,-9.347891500560443,-11.813510685866985,-11.962375340849128,-10.529092943995208,-11.299049099308293,-9.787452477999922,-8.551037885606998
2024-02-16,-10.540386473642634,-10.345180765964695,-10.859030678316184,-9.41927509023656,-10.447811897196418,-11.165439347868737,-11.386931936959575,-10.384768430329842,-10.875580473044648,-9.896240621933595
2024-02-20,-10.401845958514794,-9.064840488596715,-11.192530123997061,-10.224819820987538,-11.078884975123461,-10.729498571223806,-11.27622778945788,-12.716990719793397,-10.381886945606723,-10.324204999761562
2024-02-21,-10.615137534133293,-10.037191505305563,-10.623078916869982,-9.933224987769824,-11.561872860248396,-10.854948473777927,-10.514881188566326,-11.435711590749383,-10.650680244905923,-9.942171115786499
2024-02-22,-10.124280789276039,-9.887083848476406,-10.426894662646601,-9.728262716696195,-11.579580633606067,-11.078950478848096,-11.488269059880906,-12.21431468547227,-9.889199389349983,-9.027341134611975
2024-02-23,-11.125390390809274,-10.044397564193677,-11.382129964385943,-9.410338224346285,-12.128802610302932,-11.269911648394197,-10.294781803802904,-10.433114918574967,-10.967907022372689,-9.460978076386393
2024-02-26,-11.70989873606862,-11.423285444229466,-11.171956934219457,-9.777764719963107,-11.994046051700098,-12.166931527514635,-10.322637544440468,-11.746874551989869,-9.553970289440771,-9.004704450983638
2024-02-27,-11.39382290260174,-10.677425033695853,-11.702215122977758,-10.548721065492268,-12.326804184936448,-12.56969898102717,-10.912901040850251,-11.977384275775538,-10.632792240065573,-9.245094557108466
2024-02-28,-12.073407331606605,-11.123812635244906,-11.723541803171747,-9.94888645412911,-12.442669570647166,-11.284472807843084,-10.861402273330906,-12.596061883908048,-10.319001066567335,-9.162537497327637
2024-02-29,-10.19365101168501,-9.626740959395518,-10.729130794737918,-8.955420553907391,-10.160845137831455,-11.36594792809503,-11.55143683896546,-12.126568076521648,-10.103987183771775,-10.217579512315261
2024-03-01,-10.785891865824164,-9.876181264364297,-10.867300177148998,-9.170674308524415,-10.177427550319349,-10.36927462516704,-9.414268377654224,-8.861430989443955,-10.75824705229984,-9.910332666879036
2024-03-04,-11.608918859113237,-11.726047293679702,-11.524987152664353,-9.965367572512665,-11.92776042808564,-11.795011559914258,-12.003062683592688,-10.037671959551652,-10.873766971081412,-9.806391846040237
2024-03-05,-9.883154158371848,-9.301371288729518,-10.041344428920606,-9.234871848587916,-10.219099923637971,-10.495051292163756,-10.540958592193006,-10.488006709408861,-10.15698783445105,-9.139583180000445
2024-03-06,-10.61186817729139,-9.677674059986831,-10.575196874866347,-10.077920161917799,-11.064826916985956,-11.15033658628003,-10.773909516006288,-10.158848003647135,-9.758323407895592,-9.570156679083674
2024-03-07,-9.62121393326974,-9.578718971130487,-11.4327978991501,-10.319236262228944,-11.178859552066791,-10.86279574577046,-10.201007433847858,-11.009763302227269,-9.964456181689895,-9.552490737825428
2024-03-08,-9.505979843354243,-8.629650281959485,-10.633363680924688,-8.45543581734615,-10.597024733354377,-10.384145202116077,-10.97067197953976,-9.264544254782965,-10.76262958969538,-10.827462286750764
2024-03-11,-10.77107774767095,-10.515542225976855,-10.507517545823605,-9.98359461662241,-11.21030782916288,-11.495278312054277,-10.86749595969705,-11.486400286848204,-10.73652179635455,-9.019087051638822
2024-03-12,-9.652365402862879,-9.05443203634133,-10.215963844820449,-9.486285211749177,-10.165046755863878,-10.575515215013722,-11.18363661267398,-10.674525001395649,-10.312301652738853,-10.011158211557007
2024-03-13,-11.262364914516489,-10.771064929064735,-10.647285307941651,-10.341822737096367,-11.906128556688135,-11.913141061190306,-11.077333936934869,-10.688710819188016,-11.621321002546807,-9.612239597645816
2024-03-14,-9.960187811003482,-9.547858466800355,-9.7615090202737,-8.365872135452669,-9.981700866332883,-10.283563115583112,-10.825373365643417,-11.044632046914744,-9.254406352956705,-10.109873906775594
2024-03-15,-10.620752116786106,-9.320802718469285,-10.316299343399951,-10.295446672852336,-10.952605230398781,-11.322336410025732,-11.636027383639535,-11.203598799681874,-9.802844989134684,-9.410326631217433
2024-03-18,-11.068981220699268,-10.280500978676708,-12.141526884137676,-10.195763687988185,-12.237733310784117,-11.211318370721097,-11.19545984132411,-12.500475394503221,-10.290144377186001,-9.656331479927966
2024-03-19,-10.537627608333283,-9.653247129188879,-10.632269563478753,-9.620446782318405,-10.86951154549452,-10.573045251176469,-10.858704421322644,-11.583683491526697,-11.85331187635353,-10.346227948962586
2024-03-20,-10.58458673616163,-9.679411626272072,-10.305158953127293,-8.421147409428198,-10.362913895592287,-10.416003440978878,-8.963505450598836,-9.599346037389193,-9.823300719998505,-10.192748620960108
2024-03-21,-11.891913278693524,-11.0340888948887,-10.653608079412091,-10.041010203237244,-12.37813278895078,-11.660588313403318,-10.510676355979438,-9.205342545045118,-10.389001019117384,-10.191452943355143
2024-03-22,-12.491231030526205,-10.79205198726508,-11.114204568717005,-9.952354231743845,-12.209858222512699,-11.724096191239543,-11.67080401482903,-9.943218432829903,-9.770561469021755,-10.567938154762693
2024-03-25,-12.616929157167908,-10.344510001649851,-12.602293526928902,-10.55173974071151,-11.471971386048137,-12.234900863140961,-11.52655225427712,-11.367017845810809,-11.752614653711113,-9.611257246264614
2024-03-26,-11.480076874124691,-10.564991906559523,-11.87454876534152,-9.902621459142912,-12.824777636552717,-12.261637266460585,-10.993453649735068,-10.581386541552874,-10.86594078283333,-9.82686318687312
2024-03-27,-10.70161706349487,-9.927698901283517,-11.12669445667717,-9.507493904147832,-11.688959747901889,-11.68855415029675,-11.456003088337999,-12.39704246640977,-10.456463582937287,-10.153243656551693
2024-03-28,-12.01087371213976,-11.634499698467382,-11.858163402918795,-9.983633482156463,-12.460580562648207,-11.706954387693166,-10.534356547021169,-10.036268139206664,-10.46334542231634,-9.768092584229285
2024-04-01,-10.962289615002792,-9.877935127779963,-10.827470978038184,-10.147263446147077,-10.770840823213604,-10.02586829436824,-10.98894783559899,-9.679632206625614,-10.554949806507233,-8.862319922209137
2024-04-02,-11.404845700420024,-10.491150358237057,-11.416554149307197,-9.740370711358217,-12.09946023545106,-11.48666053396115,-10.28034705929074,-9.863437840322879,-11.374148202120791,-9.466076804620194
2024-04-03,-11.04889460773701,-9.991226265460622,-10.498875028174934,-9.711007199014485,-10.847442045876042,-10.51577693302091,-10.316347209182366,-10.384795360285565,-9.871613524247179,-10.561325919489438
2024-04-04,-9.52778557260986,-9.025557051905617,-9.401782402070936,-8.68263922490832,-9.965224265239609,-9.822111851744806,-10.406111349465338,-9.663478989420557,-9.110140628669583,-10.019335892415825
2024-04-05,-9.81825418748348,-9.140917724414535,-9.962345738634747,-9.446314981654924,-10.480203621043923,-10.605144366738145,-10.293862106342756,-9.485172775140736,-9.830031750035378,-9.023900753424497
2024-04-08,-11.56761199540767,-10.53033254456083,-11.720761304120815,-10.163840557177407,-11.813235188837883,-12.031327056858839,-11.361646433973165,-9.904609157276074,-11.249316087551902,-9.945021535377741
2024-04-09,-9.505107589722932,-9.364684754195038,-9.746731119615676,-9.516724783345728,-10.079211427164397,-10.775544358826085,-11.482745852538526,-9.702304219395383,-8.971083205969023,-9.302356325178467
2024-04-10,-10.390096661267878,-10.867095667934748,-10.455327923129131,-8.864604747245968,-10.322738027753903,-10.711960765033105,-9.904987993517885,-9.187667323982676,-9.62301607364321,-9.400182995974028
2024-04-11,-9.260150732610798,-8.96544596371074,-9.823187154564348,-9.248381173086448,-9.494505110180992,-10.374089753010631,-10.17904678942097,-9.273948654146285,-9.39532704492797,-8.700636407647854
2024-04-12,-9.593739947094353,-9.749129043934309,-10.06195491090777,-8.72911752153766,-9.906955794915802,-10.328168516223215,-10.744993040770915,-7.343575316396105,-9.293485950839052,-7.887406293061939
2024-04-15,-9.260596166886863,-8.952328151744293,-9.390408232590415,-8.397506101546691,-9.557972036672815,-10.119265470128436,-10.445925740846832,-8.147116092121856,-8.612075325354038,-8.977745400692166
2024-04-16,-10.314313025401916,-10.028250185533398,-10.779802770552484,-9.161652299071536,-10.342208871348445,-10.435208245235966,-10.190266434285395,-9.235642230717655,-10.076639965149628,-8.77305053656943
2024-04-17,-9.833522747094998,-9.522625865766777,-9.923914196093008,-9.884454964575111,-10.126071978917901,-10.362336082001583,-10.014122074729263,-9.300827095099645,-9.85681783609453,-8.749815055556505
2024-04-18,-9.85668526697698,-9.712462847677955,-9.82596639170106,-8.767368849971843,-10.333481538160806,-10.35359398961888,-10.768945592919206,-10.125626163267267,-9.694417006182794,-9.619348117576482
2024-04-19,-9.731646365210464,-8.860772231650408,-10.405203389301313,-9.114630191745247,-10.6669504966957,-11.053987480930168,-11.330014765047846,-9.887587054018178,-9.97128125113539,-8.966057375639497
2024-04-22,-9.299324873054692,-8.836809856850355,-9.534382141450918,-8.873200253870799,-10.117637324639466,-10.25658349333746,-11.588936979658197,-10.402465901367853,-9.04397521301432,-8.117232727145941
2024-04-23,-9.684591398673712,-9.081463586764254,-10.835023221588687,-9.057329681911087,-10.642045114459167,-10.943660397280453,-9.765380471596195,-10.316081146209772,-10.720079190374886,-9.530620719017374
2024-04-24,-10.312453587408452,-9.460895339345337,-10.831230957399292,-9.50535719630162,-10.649573124978895,-10.856954284534288,-9.420297682141609,-10.06426980211617,-10.894793170408427,-9.639457407428633
2024-04-25,-9.67133233643718,-9.361055411167042,-9.824751631975976,-9.098166577071925,-9.81040471633118,-10.075122912266128,-11.08951288330079,-9.694145710538601,-9.480605905284694,-8.88492010848397
2024-04-26,-10.46893030688749,-9.69036425056996,-10.789890534590674,-9.724514323576821,-11.633338638367979,-12.070241932692257,-10.832880753003877,-10.59336750577385,-10.363135166281587,-9.202621070162174
2024-04-29,-10.652565919982138,-10.177735179309693,-11.347101164771706,-10.617730887712941,-11.516977023710469,-11.453497630806869,-11.238602994924353,-10.099999049474686,-10.07353008406291,-10.08220918457735
2024-04-30,-9.969716343182014,-9.365356186833798,-10.5870423589708,-9.729167688291108,-9.914160094550114,-10.642187977203662,-10.64533631312034,-10.121129677185607,-10.556886220690567,-8.889341948860473
2024-05-01,-8.911885315745291,-8.324199688435593,-9.174536265953432,-7.937915110807929,-9.198230789440892,-9.520316403442989,-9.72644800648666,-9.225977694873453,-9.225329171767408,-8.574345625675658
2024-05-02,-9.454314097447597,-8.889772746882652,-9.85807401330635,-8.802941094830544,-9.944459814897597,-9.218853564185977,-10.241042256898986,-10.093785850500305,-9.47573122924939,-9.621060252265186
2024-05-03,-10.39736959874189,-10.19802730924965,-10.469894719801905,-9.303694640171294,-9.942193820433722,-10.59888182741345,-10.01966237496407,-9.562037329297555,-9.860227322158792,-9.0737444753813
2024-05-06,-11.609134332030035,-10.795264075035401,-11.323413148873684,-11.213595895349382,-12.284834607783054,-12.188048576787208,-11.048954585654618,-10.708238647581743,-10.998711728269928,-9.21642311398372
2024-05-07,-11.719181637913367,-11.14737254330943,-12.007956832196294,-10.35224103753032,-11.845490972795858,-11.89739732488397,-10.702314639764856,-11.401040933233142,-11.486090475528723,-10.502156017535196
2024-05-08,-11.831279619200751,-10.46487909438937,-11.273047400548142,-11.234161419088178,-12.71956042683134,-11.808649567917842,-12.239723618978337,-10.902501400359753,-10.314519108238601,-9.87914864946374
2024-05-09,-11.360621969843676,-10.616285681722658,-10.785231067847059,-9.974605121910853,-11.696460630539743,-11.221734772654159,-10.484970828185695,-10.978700682971208,-11.209617663771095,-10.976389926711859
2024-05-10,-11.059646036217133,-10.214138369575258,-11.473050805814083,-9.6479043582722,-12.12436101738739,-11.0752796769357,-11.550374498776883,-10.723284377331606,-12.09702906694388,-9.571172391236193
2024-05-13,-11.335812697176056,-11.209022608425945,-11.370396933346862,-10.463874521971762,-11.783477196597126,-11.497155203314477,-12.53166039073834,-10.86877958772462,-10.901671226339921,-9.499248868950016
2024-05-14,-11.265079576352127,-10.842819084192723,-11.023040290165259,-10.165180949345485,-12.008335928961381,-11.901944463996003,-11.24056730134744,-11.061322567228812,-11.046209625889803,-10.47365689209824
2024-05-15,-10.748043180338636,-9.74753239077901,-11.461463586645264,-9.949396590517566,-10.955105412682757,-10.417399893038265,-10.785879723851886,-9.176763323613718,-11.493172199475746,-8.448471487402959
2024-05-16,-11.185659928555948,-10.86156814771544,-11.497028409938824,-11.121344029996994,-11.974169616717196,-11.052812210300948,-11.866191827949486,-11.164627153263911,-11.235512206212332,-9.819804566882098
2024-05-17,-11.72344278912946,-10.612193274543602,-12.003324083608362,-11.056351846653813,-11.57927819632766,-10.741773035291159,-11.53979049327788,-10.385926802102883,-11.412466596321938,-10.112231825935133
2024-05-20,-11.530684949504936,-10.878625062886128,-10.85838365510337,-10.381940481817404,-12.124501273491141,-11.5006988401639,-12.10671539280065,-9.645976946313706,-10.148422571246211,-9.916297996486902
2024-05-21,-12.261575165996412,-11.535567781064694,-12.261664812381465,-11.360659982516353,-12.532951262750755,-11.55252763547363,-12.025832785562521,-10.800260543300684,-11.537006031321594,-9.714232638427417
2024-05-22,-10.61444703958419,-10.302100888386473,-10.375643236492259,-9.717827622686105,-10.934493682226053,-10.96184353194125,-11.787186259926976,-9.809119710800346,-10.010303346387513,-9.164288750403541
2024-05-23,-9.770611142995593,-9.258300057041026,-9.924731235211022,-8.743187846806551,-9.90958803437271,-9.844377468702113,-10.242963181645452,-9.75264945217748,-9.27805506974917,-9.11517045869005
2024-05-24,-10.978787478172988,-9.658796616678226,-11.217694787436663,-10.369303959279923,-11.603222354999339,-11.593481214760814,-11.353678470339679,-11.166676439961373,-12.744486955503948,-9.82764748511068
2024-05-28,-10.801024030217508,-10.738402996673173,-10.408718950029561,-9.363570552256311,-10.814961386555277,-10.462670984743928,-10.319723758051978,-10.840600916197584,-9.934611739285973,-9.839861997720218
2024-05-29,-11.936611146447417,-10.90096629794217,-12.025361679014761,-10.993698751842413,-11.579735258496228,-11.898270812434449,-10.559506013007436,-11.903840050728641,-10.84459094492652,-9.01866423160643
2024-05-30,-10.715025120495307,-10.06451519455642,-11.206960131273371,-10.155898317365423,-11.466369385166965,-10.876180643579257,-11.128365263402252,-11.271213775199556,-10.30862917211836,-10.388298155712633
2024-05-31,-8.926917971729143,-8.424742459801493,-9.797133939363237,-9.061408488528285,-10.399683181850621,-10.16742833936794,-11.490189026161325,-9.613473216377901,-9.507579514427077,-9.217220922442287
2024-06-03,-9.441981775332298,-8.869350256326875,-9.485274229945682,-8.784737209295558,-10.617406498857,-10.242883556291149,-10.60641743067052,-10.091199196505288,-9.084565903928107,-8.215412352100733
2024-06-04,-10.541100750717645,-10.035435738665116,-10.318690831589478,-9.36566107949697,-10.99803585246497,-10.57693809597123,-10.467682523781695,-10.201482301491115,-9.521514575587004,-9.202189051548013
2024-06-05,-10.072685826624022,-8.839360084570217,-10.415540860154495,-9.20534101924366,-10.444888710933093,-10.70913046204434,-9.941753544276862,-10.162053579277144,-10.229554528445062,-10.125320751250332
2024-06-06,-11.248768846134983,-11.367691020595435,-10.585380533115135,-10.212408551118438,-12.757133145751265,-11.514104051694915,-11.10924570043967,-10.511773438846442,-10.170832410764284,-9.83694239466061
2024-06-07,-10.318964367791965,-10.25012757483797,-9.999880999588852,-9.498088219173848,-10.887230502734196,-10.553014968493553,-12.02238538776452,-10.028506092913032,-9.680043666550885,-8.921167963958544
2024-06-10,-11.31664534588532,-11.114654743877042,-11.36816729064427,-9.608894471174542,-10.692715342408,-10.435302390449559,-11.551970855772712,-11.042550859537496,-10.412375408261012,-9.370343634685481
2024-06-11,-10.353556954637462,-9.892334072432865,-10.224832549799183,-9.496748612226481,-10.448709148804852,-10.973720264894272,-10.623645202682676,-11.185273323297304,-9.80781544383305,-9.441995594427365
2024-06-12,-10.607822159074,-9.856950442334531,-9.875973431611554,-8.715931302007538,-10.42625037742724,-10.496708888977004,-9.776053269048885,-10.286907198541218,-9.945451871381538,-8.756540684571362
2024-06-13,-10.673546854050434,-10.318225170434772,-10.355917722260754,-9.252936675697697,-10.179802856220078,-10.21233240653568,-10.06192018814163,-9.694731897729834,-10.389263287457878,-9.337162892559064
2024-06-14,-11.493163136004863,-11.462089845151665,-10.832153679365708,-9.924163462705485,-10.674455295566855,-11.334054403616607,-10.956841004043365,-11.433059481691252,-10.285336088623838,-9.851229738219338
2024-06-17,-9.947793227173317,-9.103921764473055,-10.378537505688511,-9.138240074432012,-10.259076301190733,-10.5325027067464,-11.168850798885659,-10.463995304835755,-10.160930605598168,-9.612061560735816
2024-06-18,-12.513229788624031,-11.256691334661543,-11.080106860191616,-10.308639643832239,-12.308411285928697,-10.839325804194642,-10.753618696936035,-10.606955865309109,-11.229627119653232,-9.101504357909086
2024-06-20,-10.318041741066683,-9.550471353342905,-10.005222856900529,-9.373421031293434,-11.427002269689691,-10.293986955249746,-11.37234414249389,-10.047441393015973,-10.123968041448359,-8.587096488836794
2024-06-21,-11.359657161391986,-10.393475572732742,-11.257705984746773,-9.984686141496928,-11.330839172440314,-11.848459955855002,-10.095392349349632,-9.633755042999757,-10.31477689415814,-9.85622890668866
2024-06-24,-10.47332966949286,-9.86947316379785,-10.172221796266726,-9.813531124321141,-11.069009693587343,-10.471430454365526,-10.980283484650371,-12.05099559764986,-9.27454893402652,-8.722110344020276
2024-06-25,-11.334003678254444,-10.516945571710247,-10.040993507388933,-10.859337805146417,-11.440296511563261,-12.16181607782687,-11.929716395253923,-11.175157342095458,-9.802942569211451,-10.269784802538934
2024-06-26,-11.246369737725137,-11.385414411434734,-10.774443067161494,-10.273689954551646,-11.341968371347487,-11.854983495383077,-11.945345112101592,-11.461949406300004,-10.640175534773348,-9.457116361869485
